[123660]: 477ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[970080]: 6688ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 6688ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 6688ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:6103, Write 3200 bytes audio data.
[970080]: 6688ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 6789ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:01.1483310Z, size:3200.
[391418]: 6789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 83840 bytes (2620 msec)
[391418]: 6789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 198400, unacknowledgedAudioDuration = 2620 msec, packetAudioDelay = 50 msec
[970080]: 6789ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 6789ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 6789ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:6204, Write 3200 bytes audio data.
[970080]: 6789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[862888]: 6802ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1125 CSpxAudioStreamSession::StopRecognitionAsync
[862888]: 6802ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60D3FF0
[862888]: 6802ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x00000210E60D3FF0, p=0x00000210E60D3FF0, tot=1
[970080]: 6802ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[970080]: 6802ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[970080]: 6802ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1243 [00000210E60579A0]CSpxAudioStreamSession::StopRecognizing ...
[970080]: 6802ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3425 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/2 => 4/4
[970080]: 6802ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1316 [00000210E60579A0]CSpxAudioStreamSession::StopRecognizing: We've been asked to stop whatever it is we're doing, while we're actively processing audio ...
[970080]: 6802ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1319 [00000210E60579A0]CSpxAudioStreamSession::StopRecognizing: Now StoppingPump[00000210E5B1E6A0] ...
[970080]: 6802ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:143 MicrophonePumpBase::StopPump ...
[391418]: 6804ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:179 MicrophonePumpBase::UpdateState() ...
[391418]: 6804ms SPX_DBG_TRACE_VERBOSE:  microphone_pump_base.cpp:183 CSpxMicrophonePumpBase::UpdateState: UpdateState with state as 4.
[391418]: 6804ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:179 MicrophonePumpBase::UpdateState ... Done!
[970080]: 6804ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:143 MicrophonePumpBase::StopPump ... Done
[970080]: 6804ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[970080]: 6805ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[970080]: 6805ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:455 [00000210E60579A0]CSpxAudioStreamSession::SetFormat: format == nullptr
[970080]: 6805ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3425 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/4 => 4/5
[347661]: 6805ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6057A88; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[970080]: 6805ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:468 [00000210E60579A0]CSpxAudioStreamSession::SetFormat: Now WaitForAdapterCompletedSetFormatStop (from StoppingPump)...
[970080]: 6805ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3290 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[347661]: 6805ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[970080]: 6805ms SPX_TRACE_INFO:  audio_stream_session.cpp:3301 [00000210E60579A0]CSpxAudioStreamSession::InformAdapterSetFormatStoppingProcessingAudio - Send zero size audio, processor=00000210E5ABF210
[347661]: 6805ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:796 [00000210E60579A0]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[970080]: 6805ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:290 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Flushing Audio ... size=0 USP-FLUSH
[347661]: 6805ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 5, m_recoKind: 4, m_sessionStarted: 1, m_sessionStopped: 0
[970080]: 6805ms SPX_TRACE_INFO:  usp_connection.cpp:814 TS:6219, Flush audio buffer.
[970080]: 6805ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3306 CSpxAudioStreamSession::InformAdapterSetFormatStopping m_adapterStreamingAudio: true
[970080]: 6805ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3290 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[970080]: 6892ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [00000210E60579A0]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.endDetected
[970080]: 6892ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[970080]: 6892ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:6307 Response Message: path: speech.endDetected, size: 19.
[606523]: 6892ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[970080]: 6892ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1404 Response: Speech.EndDetected message. Speech ends at offset 70000000 (100ns)
[606523]: 6892ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[970080]: 6892ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1200 => 9/1200 
[606523]: 6892ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[970080]: 6892ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1416 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: (0x00000210E609E910) site->AdapterDetectedSpeechEnd()
[970080]: 6892ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1493 [00000210E60579A0]CSpxAudioStreamSession::FireSpeechEndDetectedEvent
[606523]: 6892ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBC20; name='connection.message.type'; value='text'
[970080]: 6892ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1425 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: Flush ... (audioState/uspState=9/1200)  USP-FLUSH
[606523]: 6892ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBC20; name='connection.message.path'; value='speech.endDetected'
[970080]: 6892ms SPX_TRACE_INFO:  usp_connection.cpp:814 TS:6307, Flush audio buffer.
[606523]: 6892ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBC20; name='connection.message.text.message'; value='{"Offset":70000000}'
[970080]: 6892ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1430 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: site->AdapterRequestingAudioMute(true) ... (audioState/uspState=9/1200)
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2574 CSpxAudioStreamSession::AdapterRequestingAudioMute: Muting audio (Continuous) ... recoKind/sessionState: 4/5
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBC20; name='Content-Type'; value='application/json; charset=utf-8'
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [00000210E60579A0]CSpxAudioStreamSession::FireConnectionMessageReceived; path=translation.phrase
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBC20; name='Path'; value='speech.endDetected'
[970080]: 6893ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EBC20; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[970080]: 6893ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:6307 Response Message: path: translation.phrase, size: 69.
[606523]: 6893ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[606523]: 6893ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1883 Response: Translation.Phrase message. RecoStatus: 5, TranslationStatus: 0, RecoText: , starts at 70000000, with duration 0 (100ns).
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 9/1200 => 9/1200 
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60ED5F0
[970080]: 6893ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:1902 Fire final translation result: Creating Result
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x00000210E60ED5F0, p=0x00000210E60ED5F0, tot=7
[970080]: 6893ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1902 FireFinalResul: GetSite()->FireAdapterResult_FinalResult()  complete!
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3047 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: Before adding starting offset=70000000
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3050 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: this=0x00000210E609E910 Service acknowledging to offset 70000000 (100ns).
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EBC00
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E6057A88; name='SPEECH-UspContinuationOffset'; value='70000000'
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x00000210E60EBC00, p=0x00000210E60EBC00, tot=7
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3055 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: ShrinkReplayBuffer=70000000
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EBC20
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E6057A88; name='SPEECH-SingleUseEndpoint'; value=''
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000210E60EBC20, p=0x00000210E60EBC20, tot=15
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  audio_buffer.cpp:114 PcmAudioBuffer::DiscardBytesUnlocked discarding 112640 bytes.
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBC20; name='connection.message.path'; value='speech.endDetected'
[970080]: 6893ms SPX_TRACE_WARNING: audio_buffer.cpp:139 PcmAudioBuffer::DiscardBytesUnlocked: Discarding 25600 more bytes than were available in the buffer.
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBC20; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [00000210E60579A0]CSpxAudioStreamSession::FireConnectionMessageReceived; path=turn.end
[970080]: 6893ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBC20; name='Content-Type'; value='application/json; charset=utf-8'
[970080]: 6893ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:6308 Response Message: path: turn.end, size: 2.
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBC20; name='connection.message.type'; value='text'
[970080]: 6893ms SPX_DBG_TRACE_VERBOSE:  usp_connection.cpp:1069 Got turn end, clear m_streamIdLangMap.
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBC20; name='connection.message.type'; value='text'
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBC20; name='connection.message.type'; value='text'
[970080]: 6893ms SPX_TRACE_INFO:  usp_metrics.cpp:434 Microsoft::CognitiveServices::Speech::USP::CSpxTelemetry::SendSerializedTelemetry: Send telemetry (requestId:5e7f3ae280164f1aa729a58a11bb3ac6): {"Metrics":[{"End":"2022-06-03T09:36:55.503Z","Id":"431d3505d071457bbf9a26b90e664437","Name":"Connection","Start":"2022-06-03T09:36:54.946Z"},{"DeviceId":["e2ce972c-bc2e-4dca-9f34-2df1738d3b4d"],"Name":"device"}]}
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBC20; name='connection.message.type'; value='text'
[606523]: 6893ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EBC20; name='connection.message.text.message'; value='{"Offset":70000000}'
[970080]: 6894ms SPX_TRACE_INFO:  usp_metrics.cpp:434 Microsoft::CognitiveServices::Speech::USP::CSpxTelemetry::SendSerializedTelemetry: Send telemetry (requestId:5e7f3ae280164f1aa729a58a11bb3ac6): {"Metrics":[{"PhraseLatencyMs":[1134]},{"FirstHypothesisLatencyMs":[579]},{"HypothesisLatencyMs":[579,1013,778]}],"ReceivedMessages":[{"turn.start":["2022-06-03T09:36:55.548Z"]},{"turn.end":["2022-06-03T09:37:01.252Z"]},{"speech.startDetected":["2022-06-03T09:36:57.805Z"]},{"speech.endDetected":["2022-06-03T09:37:01.251Z"]},{"translation.hypothesis":["2022-06-03T09:36:57.805Z","2022-06-03T09:36:58.519Z","2022-06-03T09:36:58.925Z"]},{"translation.phrase":["2022-06-03T09:36:59.561Z","2022-06-03T09:37:01.252Z"]}]}
[970080]: 6894ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:2028 CSpxUspRecoEngineAdapter::OnTurnEnd ... started... 
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2029 Response: Turn.End message.
[606523]: 6894ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 9/1200 => 1/1200 
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  recognizer.cpp:400 No listener connected to event
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 1/1200 => 1/0 
[606523]: 6894ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2062 CSpxUspRecoEngineAdapter::OnTurnEnd: PrepareAudioReadyState()
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2065 CSpxUspRecoEngineAdapter::OnTurnEnd: site->AdapterRequestingAudioMute(false) ... (audioState/uspState=1/0)
[606523]: 6894ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2580 CSpxAudioStreamSession::AdapterRequestingAudioMute: UN-muting audio ... recoKind/sessionState: 4/5
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2080 CSpxUspRecoEngineAdapter::OnTurnEnd: site->AdapterStoppedTurn()
[606523]: 6894ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1881 CSpxAudioStreamSession::AdapterStoppedTurn: set m_adapterStreamingAudio to false
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[970080]: 6894ms SPX_DBG_TRACE_FUNCTION:  audio_buffer.cpp:92 PcmAudioBuffer::NewTurn
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1903 [00000210E60579A0]CSpxAudioStreamSession::AdapterStoppedTurn: m_currentTurnGlobalOffset=62000000, previousTurnGlobalOffset=0 bufferedBytes=0
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC390; name='connection.message.type'; value='text'
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1971 [00000210E60579A0]CSpxAudioStreamSession::AdapterStoppedTurn: Still WaitForAdapterCompletedSetFormatStop, calling ->SetFormat(nullptr) ...
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC390; name='connection.message.path'; value='translation.phrase'
[970080]: 6894ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3290 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC390; name='connection.message.text.message'; value='{"RecognitionStatus":"EndOfDictation","Offset":70000000,"Duration":0}'
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3306 CSpxAudioStreamSession::InformAdapterSetFormatStopping m_adapterStreamingAudio: false
[970080]: 6894ms SPX_TRACE_INFO:  audio_stream_session.cpp:3311 [00000210E60579A0]CSpxAudioStreamSession::InformAdapterSetFormatStoppingSetFormat(nullptr)
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC390; name='Content-Type'; value='application/json; charset=utf-8'
[970080]: 6894ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC390; name='Path'; value='translation.phrase'
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:213 CSpxUspRecoEngineAdapter::SetFormat: this=0x00000210E609E910
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E60EC390; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:215 CSpxUspRecoEngineAdapter::SetFormat - pformat == nullptr
[606523]: 6894ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 1/0 => 0/0 USP-DONE
[606523]: 6894ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:251 CSpxUspRecoEngineAdapter::SetFormat: (0x00000210E609E910) site->AdapterCompletedSetFormatStop()
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[970080]: 6894ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3340 *** CSpxAudioStreamSession::AdapterCompletedSetFormatStop kicked-off THREAD started ***
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3341 [00000210E60579A0]CSpxAudioStreamSession::AdapterCompletedSetFormatStop: kicked-off THREAD started ***
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60ED710
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x00000210E60ED710, p=0x00000210E60ED710, tot=8
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EC370
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3425 [00000210E60579A0]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/5 => 0/0
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x00000210E60EC370, p=0x00000210E60EC370, tot=8
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1430 [00000210E60579A0]CSpxAudioStreamSession::FireSessionStoppedEvent: Firing SessionStopped event: SessionId: 431d3505d071457bbf9a26b90e664437
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EC390
[970080]: 6894ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1518 CSpxAudioStreamSession::EnsureFireResultEvent
[347661]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 0
[970080]: 6894ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1519 [00000210E60579A0]CSpxAudioStreamSession::EnsureFireResultEvent
[606523]: 6894ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000210E60EC390, p=0x00000210E60EC390, tot=16
[970080]: 6895ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1518 CSpxAudioStreamSession::EnsureFireResultEvent
[970080]: 6895ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3340 *** CSpxAudioStreamSession::AdapterCompletedSetFormatStop kicked-off THREAD stopped ***
[606523]: 6895ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC390; name='connection.message.path'; value='translation.phrase'
[970080]: 6895ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[970080]: 6895ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3290 CSpxAudioStreamSession::InformAdapterSetFormatStopping
