[119905]: 352ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[696510]: 7637ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF19330
[174873]: 7637ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1357 [000002927FE7A120]CSpxAudioStreamSession::WaitForRecognition_Complete: ...
[696510]: 7637ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x000002927FF19330, p=0x000002927FF19330, tot=8
[174873]: 7637ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1539 [000002927FE7A120]CSpxAudioStreamSession::FireResultEvent
[696510]: 7637ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF19350
[696510]: 7637ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF19350, p=0x000002927FF19350, tot=17
[174873]: 7637ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1902 FireFinalResul: GetSite()->FireAdapterResult_FinalResult()  complete!
[174873]: 7637ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3047 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: Before adding starting offset=70000000
[696510]: 7637ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19350; name='connection.message.path'; value='translation.phrase'
[174873]: 7637ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3050 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: this=0x000002927FE71CF0 Service acknowledging to offset 70000000 (100ns).
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FE7A208; name='SPEECH-UspContinuationOffset'; value='70000000'
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3055 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: ShrinkReplayBuffer=70000000
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19350; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FE7A208; name='SPEECH-SingleUseEndpoint'; value=''
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  audio_buffer.cpp:114 PcmAudioBuffer::DiscardBytesUnlocked discarding 90560 bytes.
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19350; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19350; name='connection.message.type'; value='text'
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19350; name='connection.message.type'; value='text'
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [000002927FE7A120]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.endDetected
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19350; name='connection.message.type'; value='text'
[174873]: 7638ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19350; name='connection.message.type'; value='text'
[174873]: 7638ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:7187 Response Message: path: speech.endDetected, size: 19.
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF19350; name='connection.message.text.message'; value='{"RecognitionStatus":"Success","Offset":50400000,"Duration":19600000,"Text":"","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de-DE","Text":""}]}}'
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1404 Response: Speech.EndDetected message. Speech ends at offset 70000000 (100ns)
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1200 => 9/1200 
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1416 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: (0x000002927FE71CF0) site->AdapterDetectedSpeechEnd()
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1493 [000002927FE7A120]CSpxAudioStreamSession::FireSpeechEndDetectedEvent
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1425 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: Flush ... (audioState/uspState=9/1200)  USP-FLUSH
[174873]: 7638ms SPX_TRACE_INFO:  usp_connection.cpp:814 TS:7188, Flush audio buffer.
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1430 CSpxUspRecoEngineAdapter::OnSpeechEndDetected: site->AdapterRequestingAudioMute(true) ... (audioState/uspState=9/1200)
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2574 CSpxAudioStreamSession::AdapterRequestingAudioMute: Muting audio (Continuous) ... recoKind/sessionState: 4/5
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [000002927FE7A120]CSpxAudioStreamSession::FireConnectionMessageReceived; path=translation.phrase
[696510]: 7638ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[174873]: 7638ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[696510]: 7638ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[174873]: 7638ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:7188 Response Message: path: translation.phrase, size: 69.
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxRecognitionEventArgs' as '706084327'
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1883 Response: Translation.Phrase message. RecoStatus: 5, TranslationStatus: 0, RecoText: , starts at 70000000, with duration 0 (100ns).
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FEA4960
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 9/1200 => 9/1200 
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x000002927FEA4960, p=0x000002927FEA4960, tot=6
[174873]: 7638ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:1902 Fire final translation result: Creating Result
[174873]: 7638ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1902 FireFinalResul: GetSite()->FireAdapterResult_FinalResult()  complete!
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FEEE7E0
[174873]: 7638ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3047 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: Before adding starting offset=70000000
[696510]: 7638ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x000002927FEEE7E0, p=0x000002927FEEE7E0, tot=6
[174873]: 7639ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3050 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: this=0x000002927FE71CF0 Service acknowledging to offset 70000000 (100ns).
[696510]: 7639ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FEEE8A0
[696510]: 7639ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FEEE8A0, p=0x000002927FEEE8A0, tot=18
[174873]: 7639ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FE7A208; name='SPEECH-UspContinuationOffset'; value='70000000'
[174873]: 7639ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3055 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: ShrinkReplayBuffer=70000000
[174873]: 7639ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FE7A208; name='SPEECH-SingleUseEndpoint'; value=''
[174873]: 7639ms SPX_DBG_TRACE_VERBOSE:  audio_buffer.cpp:114 PcmAudioBuffer::DiscardBytesUnlocked discarding 0 bytes.
[174873]: 7639ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [000002927FE7A120]CSpxAudioStreamSession::FireConnectionMessageReceived; path=turn.end
[174873]: 7639ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[174873]: 7639ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:7189 Response Message: path: turn.end, size: 2.
[174873]: 7639ms SPX_DBG_TRACE_VERBOSE:  usp_connection.cpp:1069 Got turn end, clear m_streamIdLangMap.
[174873]: 7639ms SPX_TRACE_INFO:  usp_metrics.cpp:434 Microsoft::CognitiveServices::Speech::USP::CSpxTelemetry::SendSerializedTelemetry: Send telemetry (requestId:3cf66df909114695a9f5e9bc72c103b3): {"Metrics":[{"End":"2022-05-27T11:43:48.017Z","Id":"0c750ffe679d4dc5a217142bb17bbb15","Name":"Connection","Start":"2022-05-27T11:43:47.627Z"},{"DeviceId":["29021192-e83f-4ffa-ae6d-0c821c0db1a2"],"Name":"device"}]}
[174873]: 7639ms SPX_TRACE_INFO:  usp_metrics.cpp:434 Microsoft::CognitiveServices::Speech::USP::CSpxTelemetry::SendSerializedTelemetry: Send telemetry (requestId:3cf66df909114695a9f5e9bc72c103b3): {"Metrics":[{"PhraseLatencyMs":[992,192]},{"FirstHypothesisLatencyMs":[685]},{"HypothesisLatencyMs":[685,880,907,773]}],"ReceivedMessages":[{"turn.start":["2022-05-27T11:43:48.065Z"]},{"turn.end":["2022-05-27T11:43:54.815Z"]},{"speech.startDetected":["2022-05-27T11:43:50.394Z"]},{"speech.endDetected":["2022-05-27T11:43:54.813Z"]},{"translation.hypothesis":["2022-05-27T11:43:50.394Z","2022-05-27T11:43:51.031Z","2022-05-27T11:43:51.658Z","2022-05-27T11:43:52.175Z"]},{"translation.phrase":["2022-05-27T11:43:52.782Z","2022-05-27T11:43:54.812Z","2022-05-27T11:43:54.814Z"]}]}
[696510]: 7639ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FEEE8A0; name='ITN'; value=''
[696510]: 7639ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FEEE8A0; name='Lexical'; value=''
[174873]: 7639ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:2028 CSpxUspRecoEngineAdapter::OnTurnEnd ... started... 
[174873]: 7639ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2029 Response: Turn.End message.
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 9/1200 => 1/1200 
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 1/1200 => 1/0 
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2062 CSpxUspRecoEngineAdapter::OnTurnEnd: PrepareAudioReadyState()
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2065 CSpxUspRecoEngineAdapter::OnTurnEnd: site->AdapterRequestingAudioMute(false) ... (audioState/uspState=1/0)
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2580 CSpxAudioStreamSession::AdapterRequestingAudioMute: UN-muting audio ... recoKind/sessionState: 4/5
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2080 CSpxUspRecoEngineAdapter::OnTurnEnd: site->AdapterStoppedTurn()
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1881 CSpxAudioStreamSession::AdapterStoppedTurn: set m_adapterStreamingAudio to false
[174873]: 7640ms SPX_DBG_TRACE_FUNCTION:  audio_buffer.cpp:92 PcmAudioBuffer::NewTurn
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1903 [000002927FE7A120]CSpxAudioStreamSession::AdapterStoppedTurn: m_currentTurnGlobalOffset=70000000, previousTurnGlobalOffset=0 bufferedBytes=0
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1971 [000002927FE7A120]CSpxAudioStreamSession::AdapterStoppedTurn: Still WaitForAdapterCompletedSetFormatStop, calling ->SetFormat(nullptr) ...
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3290 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3306 CSpxAudioStreamSession::InformAdapterSetFormatStopping m_adapterStreamingAudio: false
[174873]: 7640ms SPX_TRACE_INFO:  audio_stream_session.cpp:3311 [000002927FE7A120]CSpxAudioStreamSession::InformAdapterSetFormatStoppingSetFormat(nullptr)
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[696510]: 7640ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FEEE8A0; name='RESULT-RecognitionLatencyMs'; value='192'
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:213 CSpxUspRecoEngineAdapter::SetFormat: this=0x000002927FE71CF0
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:215 CSpxUspRecoEngineAdapter::SetFormat - pformat == nullptr
[696510]: 7640ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FEEE8A0; name='RESULT-Json'; value='{"RecognitionStatus":"Success","Offset":50400000,"Duration":19600000,"Text":"","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de-DE","Text":""}]}}'
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 1/0 => 0/0 USP-DONE
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:251 CSpxUspRecoEngineAdapter::SetFormat: (0x000002927FE71CF0) site->AdapterCompletedSetFormatStop()
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:3340 *** CSpxAudioStreamSession::AdapterCompletedSetFormatStop kicked-off THREAD started ***
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3341 [000002927FE7A120]CSpxAudioStreamSession::AdapterCompletedSetFormatStop: kicked-off THREAD started ***
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [000002927FE7A120]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [000002927FE7A120]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [000002927FE7A120]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 4/5 doesn't match
[696510]: 7640ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FEEE8A0; name='ITN'; value=''
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3425 [000002927FE7A120]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/5 => 0/0
[696510]: 7640ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FEEE8A0; name='Lexical'; value=''
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1430 [000002927FE7A120]CSpxAudioStreamSession::FireSessionStoppedEvent: Firing SessionStopped event: SessionId: 0c750ffe679d4dc5a217142bb17bbb15
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1518 CSpxAudioStreamSession::EnsureFireResultEvent
[664323]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 0
[174873]: 7640ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1519 [000002927FE7A120]CSpxAudioStreamSession::EnsureFireResultEvent
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1518 CSpxAudioStreamSession::EnsureFireResultEvent
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3340 *** CSpxAudioStreamSession::AdapterCompletedSetFormatStop kicked-off THREAD stopped ***
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3290 CSpxAudioStreamSession::InformAdapterSetFormatStopping
[174873]: 7640ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:2028 CSpxUspRecoEngineAdapter::OnTurnEnd ... DONE!
[696510]: 7640ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FEEE8A0; name='RESULT-RecognitionLatencyMs'; value='192'
[696510]: 7640ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FEEE8A0; name='RESULT-Json'; value='{"RecognitionStatus":"Success","Offset":50400000,"Duration":19600000,"Text":"","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de-DE","Text":""}]}}'
[696510]: 7641ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[696510]: 7641ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[696510]: 7641ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[696510]: 7641ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18E00; name='connection.message.type'; value='text'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18E00; name='connection.message.path'; value='speech.endDetected'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18E00; name='connection.message.text.message'; value='{"Offset":70000000}'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18E00; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18E00; name='Path'; value='speech.endDetected'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18E00; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 7641ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 7641ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FEEE4E0
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x000002927FEEE4E0, p=0x000002927FEEE4E0, tot=9
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF18DE0
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x000002927FF18DE0, p=0x000002927FF18DE0, tot=9
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF18E00
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF18E00, p=0x000002927FF18E00, tot=19
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18E00; name='connection.message.path'; value='speech.endDetected'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18E00; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18E00; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18E00; name='connection.message.type'; value='text'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18E00; name='connection.message.type'; value='text'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18E00; name='connection.message.type'; value='text'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18E00; name='connection.message.type'; value='text'
[696510]: 7641ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18E00; name='connection.message.text.message'; value='{"Offset":70000000}'
[696510]: 7642ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  recognizer.cpp:400 No listener connected to event
[696510]: 7642ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[696510]: 7642ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[696510]: 7642ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19020; name='connection.message.type'; value='text'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19020; name='connection.message.path'; value='translation.phrase'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19020; name='connection.message.text.message'; value='{"RecognitionStatus":"EndOfDictation","Offset":70000000,"Duration":0}'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19020; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19020; name='Path'; value='translation.phrase'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF19020; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 7642ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 7642ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FEEE540
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x000002927FEEE540, p=0x000002927FEEE540, tot=10
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF19000
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x000002927FF19000, p=0x000002927FF19000, tot=10
[696510]: 7642ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF19020
