[319111]: 609ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[346210]: 1683ms SPX_TRACE_INFO:  usp_connection.cpp:460 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::Connect: entering...
[346210]: 1683ms SPX_TRACE_INFO:  usp_connection.cpp:477 Adding subscription key headers
[346210]: 1683ms SPX_TRACE_INFO:  usp_connection.cpp:512 Set a user defined HTTP header 'User-agent':'spx SpeechSDK-C#/1.21.0 Windows Client 8'
[346210]: 1683ms SPX_TRACE_INFO:  usp_connection.cpp:527 connectionUrl=wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
[346210]: 1683ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:284 CSpxWebSocket::CSpxWebSocket
[346210]: 1683ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:284 CSpxWebSocket::CSpxWebSocket
[346210]: 1683ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxWebSocket' as '482598724'
[346210]: 1683ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000152CE53C798; name='SPEECH-ConnectionUrl'; value='wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx'
[346210]: 1683ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1164 speech.config {"context":{"system":{"version":"1.21.0","name":"SpeechSDK","build":"Windows-x64","lang":"C#"},"os":{"name":"Client","version":"8","platform":"Windows"},"audio":{"source":{"type":"Microphones","model":"Microphone Array (Realtek High Definition Audio(SST))","samplerate":"16000","bitspersample":"16","channelcount":"1"}}}}
[346210]: 1683ms SPX_TRACE_INFO:  usp_connection.cpp:761 Create requestId  for messageType 0
[346210]: 1683ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[346210]: 1683ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1881 CSpxAudioStreamSession::AdapterStoppedTurn: set m_adapterStreamingAudio to false
[346210]: 1683ms SPX_DBG_TRACE_FUNCTION:  audio_buffer.cpp:92 PcmAudioBuffer::NewTurn
[346210]: 1683ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1903 [00000152CE53C6B0]CSpxAudioStreamSession::AdapterStoppedTurn: m_currentTurnGlobalOffset=0, previousTurnGlobalOffset=0 bufferedBytes=16000
[346210]: 1683ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1944 CSpxAudioStreamSession::AdapterStoppedTurn: set m_adapterAudioMuted to false
[346210]: 1683ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
[346210]: 1683ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:55 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter: this=0x00000152CE5B1100
[346210]: 1684ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
[346210]: 1684ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[346210]: 1684ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[346210]: 1684ms SPX_TRACE_ERROR: AZ_LOG_ERROR:  tlsio_schannel.c:1177 xio_open failed
[346210]: 1684ms SPX_TRACE_ERROR: AZ_LOG_ERROR:  uws_client.c:1781 Opening the underlying IO failed
[346210]: 1684ms SPX_TRACE_ERROR:  web_socket.cpp:676 uws_client_open_async failed with result 1783
[346210]: 1684ms SPX_TRACE_ERROR:  web_socket.h:74 Failed to change state for WebSocket 00000152CE5C9D50. From: 1, To: 0, Current: 0
[346210]: 1684ms SPX_TRACE_ERROR:  web_socket.cpp:956 Failed to open transport
[346210]: 1684ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[346210]: 1684ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[346210]: 1684ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[346210]: 1684ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 1/0 => 2/1000 
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:276 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5C4990)->PrepareUspAudioStream() ... size=3200
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5C4A00; name='TRANSLATION-ToLanguages'; value='de-DE'
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1251 speech.context='{"translationcontext":{"to":["de-DE"]},"audio":{"streams":{"1":null}}}'
[346210]: 1684ms SPX_TRACE_INFO:  usp_connection.cpp:608 RequestId: '48978f97923146d98494b64fd9283dd6'
[346210]: 1684ms SPX_TRACE_INFO:  usp_connection.cpp:761 Create requestId 48978f97923146d98494b64fd9283dd6 for messageType 1
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 44)
[346210]: 1684ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1, Write 44 bytes audio data.
[346210]: 1684ms SPX_TRACE_INFO:  usp_connection.cpp:798 The current speech request id is 48978f97923146d98494b64fd9283dd6
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1684ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1, Write 3200 bytes audio data.
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:280 CSpxUspRecoEngineAdapter::ProcessAudio: site->AdapterStartingTurn()
[346210]: 1684ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1867 CSpxAudioStreamSession::AdapterStartingTurn
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5C4990) Sending Audio ... size=3200
[346210]: 1684ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1684ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:1, Write 3200 bytes audio data.
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5C4990) Sending Audio ... size=3200
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1685ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5C4990) Sending Audio ... size=3200
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1685ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5C4990) Sending Audio ... size=3200
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1685ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5C4990) Sending Audio ... size=3200
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1685ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000152CE53C6B0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5C4990) Sending Audio ... size=3200
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1685ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000152CE53C6B0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000152CE5C4990) Sending Audio ... size=3200
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[346210]: 1685ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:2, Write 3200 bytes audio data.
[346210]: 1685ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000152CE53C6B0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[346210]: 1685ms SPX_TRACE_INFO:  web_socket.cpp:952 CSpxWebSocket::DoWork: open transport.
[346210]: 1685ms SPX_TRACE_INFO:  web_socket.cpp:646 Start to open websocket. WebSocket: 0xce5cd550, wsio handle: 0xce512770
[346210]: 1685ms SPX_TRACE_ERROR: AZ_LOG_ERROR:  socketio_win32.c:301 Failure: getaddrinfo failure 11003.
[346210]: 1685ms SPX_TRACE_ERROR:  web_socket.cpp:1055 WS open operation failed with result=1(WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED), code=11003[0x00002afb]
[346210]: 1685ms SPX_TRACE_INFO:  usp_connection.cpp:907 TS:2, TransportError: connection:0xcdf2cbf0, code=5, string=Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47
[346210]: 1685ms SPX_TRACE_ERROR:  usp_reco_engine_adapter.cpp:2130 Response: On Error: Code:5, Message: Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47.
[346210]: 1686ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1000 => 2/-1 USP-ERRORERROR
[346210]: 1686ms SPX_TRACE_ERROR:  usp_reco_engine_adapter.cpp:2144 CSpxUspRecoEngineAdapter::OnError: site->Error() ... error='Connection failed (no connection to the remote host). Internal error: 1. Error details: Failed with error: WS_OPEN_ERROR_UNDERLYING_IO_OPEN_FAILED [0x80000001 | 11003]
wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
X-ConnectionId: ead52543950440c0ad3d7225d89d1f47'
[346210]: 1686ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter_retry.cpp:134 CSpxUspRecoEngineAdapterRetry::ShouldReconnect: Should Reconnect: 1
[882266]: 1779ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:42:35.4994929Z, size:3200.
[882266]: 1779ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 25600 bytes (800 msec)
[882266]: 1779ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000152CE566900] m_bytesTransited = 28800, unacknowledgedAudioDuration = 800 msec, packetAudioDelay = 0 msec
[882266]: 1880ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:42:35.6003906Z, size:3200.
[882266]: 1880ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 25600 bytes (800 msec)
[882266]: 1880ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000152CE566900] m_bytesTransited = 32000, unacknowledgedAudioDuration = 800 msec, packetAudioDelay = 0 msec
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter_retry.cpp:94 CSpxUspRecoEngineAdapterRetry::StartReconnect: Trying to reset the engine adapter
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE5C49E8
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:90 Terminating CSpxUspRecoEngineAdapter...
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:91 CSpxUspRecoEngineAdapter::Term: this=0x00000152CE5C4990
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/-1 => 2/9998 USP-TERMINATING
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:95 CSpxUspRecoEngineAdapter::Term: Terminating USP Connection (0x00000152CDF2CC38)
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE5B5668
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/9998 => 2/9999 USP-ZOMBIE
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:90 Terminating CSpxUspRecoEngineAdapter... Done!
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter_retry.cpp:19 CSpxUspRecoEngineAdapterRetry::InitDelegatePtr
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:48 CSpxUspRecoEngineAdapter::CSpxUspRecoEngineAdapter
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:49 CSpxUspRecoEngineAdapter::CSpxUspRecoEngineAdapter: this=0x00000152CE5B1100
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:48 CSpxUspRecoEngineAdapter::CSpxUspRecoEngineAdapter
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxUspRecoEngineAdapter' as '806006714'
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:62 CSpxUspRecoEngineAdapter::Init
[346210]: 1945ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:63 CSpxUspRecoEngineAdapter::Init: this=0x00000152CE5B1100
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:62 CSpxUspRecoEngineAdapter::Init
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter_retry.cpp:19 CSpxUspRecoEngineAdapterRetry::InitDelegatePtr
[346210]: 1945ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:213 CSpxUspRecoEngineAdapter::SetFormat: this=0x00000152CE5B1100
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:224 CSpxUspRecoEngineAdapter::SetFormat
  wFormatTag:      PCM
  nChannels:       1
  nSamplesPerSec:  16000
  nAvgBytesPerSec: 32000
  nBlockAlign:     2
  wBitsPerSample:  16
  cbSize:          0
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 0/0 => 1/0 USP-START
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:246 CSpxUspRecoEngineAdapter::SetFormat: (0x00000152CE5B1100)->PrepareFirstAudioReadyState()
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3005 CSpxUspRecoEngineAdapter::ResetBeforeFirstAudio: this=0x00000152CE5B1100 ... USP-RESET
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2853 CSpxUspRecoEngineAdapter::PrepareCompressionCodec: Prepare compression codec.
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-Compression-Codec-Module'; value=''
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2915 CSpxUspRecoEngineAdapter::PrepareFirstAudioReadyState: (0x00000152CE5B1100)->PrepareCompressionCodec() result:        4. Sending the audio uncompressed
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='AZAC-SDK-PROGRAMMING-LANGUAGE'; value='C#'
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-UserDefinedQueryParameters'; value='traffictype=spx'
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000152CE53C798; name='HttpHeader#User-agent'; value='spx SpeechSDK-C#/1.21.0 Windows Client 8'
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:336 CSpxUspRecoEngineAdapter::UspInitialize: this=0x00000152CE5B1100
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxUspCallbackWrapper' as '978711522'
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SessionId'; value='ead52543950440c0ad3d7225d89d1f47'
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1818 CSpxAudioStreamSession::GetScenarioCount: countSpeech=0; countIntent=0; countTranslation=1; countDialog=0, countTranscriber=0, countLanguageId=0
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-UserDefinedQueryParameters'; value='traffictype=spx'
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:527 CSpxUspRecoEngineAdapter::SetUspEndpoint: Using user provided query parameters: traffictype=spx
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:707 CSpxUspRecoEngineAdapter::SetUspEndpointTranslation: Endpoint type: Translation.
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-Region'; value='***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE"'
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-RecoLanguage'; value='en-US'
[346210]: 1946ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='TRANSLATION-ToLanguages'; value='de-DE'
[346210]: 1947ms SPX_TRACE_INFO:  usp_reco_engine_adapter.cpp:1044 Unknown SpeechServiceConnection_SingleLanguageIdPriority value  or SpeechServiceConnection_ContinuousLanguageIdPriority value .
[346210]: 1947ms SPX_TRACE_INFO:  usp_reco_engine_adapter.cpp:1116 Unknown SpeechServiceConnection_SingleLanguageIdPriority value  or SpeechServiceConnection_ContinuousLanguageIdPriority value .
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:608 CSpxUspRecoEngineAdapter::SetUspLanguageIdModeAndPriority: languageIdMode=0, languageIdPriority=0
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-RecoMode'; value='CONVERSATION'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:584 CSpxUspRecoEngineAdapter::SetUspRecoMode: recoMode=1
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:571 CSpxUspRecoEngineAdapter::SetUspEndpoint: Setting Websocket Polling interval to 10
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-SubscriptionKey'; value='****************************************************************************************E"'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::FindPrefix: this=0x00000152CE5B1170; name='User-agent'; value='spx SpeechSDK-C#/1.21.0 Windows Client 8'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-ProxyHostBypass'; value=''
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='AZAC-SDK-PROGRAMMING-LANGUAGE'; value='C#'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='AudioConfig_AudioSource'; value='Microphones'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='SPEECH-MicrophoneNiceName'; value='Microphone Array (Realtek High Definition Audio(SST))'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='AudioConfig_SampleRateForCapture'; value='16000'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='AudioConfig_BitsPerSampleForCapture'; value='16'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE5B1170; name='AudioConfig_NumberOfChannelsForCapture'; value='1'
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxUspConnection' as '792041254'
[346210]: 1947ms SPX_TRACE_INFO:  usp_connection.cpp:460 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::Connect: entering...
[346210]: 1947ms SPX_TRACE_INFO:  usp_connection.cpp:477 Adding subscription key headers
[346210]: 1947ms SPX_TRACE_INFO:  usp_connection.cpp:512 Set a user defined HTTP header 'User-agent':'spx SpeechSDK-C#/1.21.0 Windows Client 8'
[346210]: 1947ms SPX_TRACE_INFO:  usp_connection.cpp:527 connectionUrl=wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx
[346210]: 1947ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:284 CSpxWebSocket::CSpxWebSocket
[346210]: 1947ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:284 CSpxWebSocket::CSpxWebSocket
[346210]: 1947ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxWebSocket' as '482598724'
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000152CE53C798; name='SPEECH-ConnectionUrl'; value='wss://***** Error!! REGION not found ... USE "spx config @region --set PUT-YOUR-REGION-HERE".s2s.speech.microsoft.com/speech/translation/cognitiveservices/v1?from=en-US&to=de-DE&traffictype=spx'
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1164 speech.config {"context":{"system":{"version":"1.21.0","name":"SpeechSDK","build":"Windows-x64","lang":"C#"},"os":{"name":"Client","version":"8","platform":"Windows"},"audio":{"source":{"type":"Microphones","model":"Microphone Array (Realtek High Definition Audio(SST))","samplerate":"16000","bitspersample":"16","channelcount":"1"}}}}
[346210]: 1948ms SPX_TRACE_INFO:  usp_connection.cpp:761 Create requestId  for messageType 0
[346210]: 1948ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:212 CSpxUspRecoEngineAdapter::SetFormat
[346210]: 1948ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1881 CSpxAudioStreamSession::AdapterStoppedTurn: set m_adapterStreamingAudio to false
[346210]: 1948ms SPX_DBG_TRACE_FUNCTION:  audio_buffer.cpp:92 PcmAudioBuffer::NewTurn
